zone,corridor,start_dow,hour_block,start_week,event_count,high_impact_count,avg_impact_score,avg_duration,peak_hour_pct,rain_pct,fog_pct,avg_visibility,avg_lane_block,road_closure_pct,tech_hub_pct,corroborated_pct,ipl_pct,holiday_pct,current_high_impact,target_next_week_high_impact,ewma_event_count,ewma_high_impact_count,ewma_avg_impact_score,lag1_event_count,lag2_event_count,lag4_event_count,lag1_high_impact_count,lag2_high_impact_count,lag4_high_impact_count,roll3_event_count,event_volatility,event_count_trend,high_impact_trend,bucket_sparsity,zone_enc,corridor_enc,risk_proba,risk_label
Central Zone 1,Non-corridor,4.0,0.0,50,2,1,0.2177,87.1,0.0,0.0,0.5,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0,1,1.0,0.421875,0.4902783321941217,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,0,11,0.4167884144539045,MEDIUM
East Zone 1,ORR East 1,3.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,2.255149155855179,1.7551273703575134,1.6861749195887779,1.0,6.0,1.0,0.0,6.0,1.0,2.6666666666666665,2.5,-5.0,-6.0,0,2,12,0.11387784195447503,LOW
East Zone 1,ORR East 1,3.0,8.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.0108642578125,0.703826904296875,1.1959556858826315,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,2,12,0.07082793938727168,LOW
West Zone 2,Bellary Road 1,6.0,0.0,50,1,0,0.1077,22.1,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.065673828125,0.6088104248046875,0.41074539200286303,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0,9,2,0.0776007259913892,LOW
West Zone 2,Bellary Road 1,1.0,8.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5,1.125,0.32880000000000004,2.0,1.0,1.0,2.0,0.0,1.0,1.3333333333333333,0.5,1.0,2.0,0,9,2,0.11972290531146133,LOW
Central Zone 1,Old Madras Road,0.0,12.0,50,1,0,0.1279,26.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,18,0.5981627979459213,MEDIUM
Central Zone 2,Bellary Road 1,0.0,12.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,2,0.24162929511838346,LOW
East Zone 1,Non-corridor,0.0,4.0,50,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.75,0.3075,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,2,11,0.10076139014166213,LOW
Central Zone 2,Old Madras Road,1.0,0.0,50,2,1,0.5587,38.2,0.0,0.0,0.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,18,0.05723642574604249,LOW
North Zone 1,Bellary Road 2,4.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,0,0,1.25,0.71875,0.42208419290020094,1.0,2.0,1.0,0.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-2.0,0,4,3,0.0743960864767693,LOW
West Zone 2,Non-corridor,3.0,8.0,50,1,1,,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.5,0.75,0.21862105263157897,1.0,2.0,0.0,0.0,2.0,0.0,1.6666666666666667,0.5773502691896258,-1.0,-2.0,0,9,11,0.03449479510519145,LOW
West Zone 1,Tumkur Road,1.0,4.0,50,1,0,0.1111,15.2,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5190467834472656,0.6244583129882812,0.2546770218647931,2.0,1.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.5,1.0,1.0,0,8,19,0.11601448439909179,LOW
West Zone 1,Tumkur Road,2.0,0.0,50,1,0,0.5302,43.5,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.031307876110077,0.10786992311477661,0.43283115325172095,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,8,19,0.3330114251564633,MEDIUM
Central Zone 2,Mysore Road,3.0,4.0,50,1,1,,,1.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5022008498615378,1.417679227149847,0.1414861547270238,2.0,1.0,1.0,2.0,1.0,0.0,1.3333333333333333,0.5,1.0,1.0,0,1,10,0.30322004928420465,MEDIUM
North Zone 2,ORR North 2,4.0,8.0,50,1,0,0.1341,13.1,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.6253009140791619,1.6250185072576642,2.566528234199168,2.0,1.0,1.0,2.0,1.0,1.0,1.6666666666666667,0.5773502691896257,1.0,1.0,0,5,15,0.2445512999773456,LOW
South Zone 2,Hosur Road,2.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.131378173828125,0.32830047607421875,0.22042767579802694,1.0,1.0,1.0,0.0,0.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,7,7,0.43664113575431945,MEDIUM
North Zone 2,Bellary Road 2,5.0,4.0,50,1,1,2.1255,1378.1,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,2.5047617331219953,2.3091650190835935,1.2685294358726316,4.0,1.0,1.0,4.0,1.0,0.0,2.0,1.5,3.0,3.0,0,5,3,0.03436524215421431,LOW
North Zone 2,Bellary Road 2,5.0,8.0,50,2,2,,,1.0,0.0,0.5,0.75,1.0,0.5,1.0,0.0,0.0,0.0,0,0,2.0015567031405226,1.1831243256046946,0.4546680505009093,3.0,1.0,1.0,2.0,0.0,0.0,1.6666666666666667,1.0,2.0,2.0,0,5,3,0.05892380467361972,LOW
West Zone 2,Mysore Road,6.0,8.0,50,1,0,0.3339,27.4,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.015625,0.09375,0.7614914349030472,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,9,10,0.15978552514829591,LOW
Central Zone 2,Mysore Road,4.0,4.0,50,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.475099805517443,1.0863453898702635,1.0189308902695204,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.4142135623730951,0.0,1.0,0,1,10,0.2512769055646714,LOW
East Zone 2,Old Airport Road,1.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,17,0.08077491500332522,LOW
Central Zone 1,Old Madras Road,4.0,4.0,50,1,1,,,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.2749042510986328,0.6300888061523438,0.40093691567058026,1.0,1.0,1.0,0.0,1.0,1.0,1.6666666666666667,1.0,0.0,-1.0,0,0,18,0.25925768098188007,LOW
Central Zone 1,Old Madras Road,4.0,8.0,50,2,2,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.2033791542053223,1.1963289678096771,1.1911588213530093,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.5000000000000002,0.0,0.0,0,0,18,0.3703500505589263,MEDIUM
North Zone 1,Airport New South Road,1.0,0.0,50,1,1,2.0431,419.1,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.7774,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,4,0,0.034882595846482976,LOW
North Zone 2,Non-corridor,6.0,0.0,50,1,1,,,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.00390625,0.98822021484375,0.30156198022639347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,11,0.2679945277831548,LOW
North Zone 2,Tumkur Road,3.0,0.0,50,2,2,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,19,0.12112569877375198,LOW
Central Zone 1,Non-corridor,2.0,4.0,50,2,0,0.0224,2.65,1.0,0.0,0.5,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.125,1.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,0,11,0.2221626267082664,LOW
Central Zone 2,Non-corridor,3.0,8.0,50,4,3,0.7297,46.7,0.25,0.0,0.0,1.0,1.75,0.25,0.0,0.0,0.0,0.0,1,1,1.7089490265990652,1.2072480609808558,0.37647209914694757,1.0,1.0,6.0,1.0,1.0,3.0,1.0,2.5,0.0,0.0,0,1,11,0.6781046750397581,HIGH
North Zone 2,Bellary Road 1,2.0,4.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.7509765625,0.990203857421875,0.12406349170418511,1.0,4.0,1.0,0.0,3.0,1.0,2.0,1.5,-3.0,-3.0,0,5,2,0.2748289489013874,LOW
Central Zone 2,Non-corridor,5.0,0.0,50,3,2,0.0768,12.6,0.0,0.0,0.3333333333333333,0.8333333333333334,2.8333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,2.300966281565871,2.175927417126007,0.5114402103171405,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0,1,11,0.671274625468872,HIGH
Central Zone 2,Mysore Road,1.0,4.0,50,1,0,0.0799,11.7,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2670211791992188,1.2252120971679688,1.885823720014399,1.0,2.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,1,10,0.12583780276107512,LOW
Central Zone 2,Non-corridor,4.0,12.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,3.5269290597702763,1.9741708937079427,0.46486267254125846,3.0,2.0,11.0,2.0,2.0,2.0,2.3333333333333335,4.358898943540674,1.0,0.0,0,1,11,0.7033002071470335,HIGH
South Zone 2,Non-corridor,3.0,8.0,50,3,2,1.0122,135.55,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,1.0,0.609375,0.6515203625377644,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,7,11,0.09541385333549403,LOW
South Zone 2,Non-corridor,4.0,4.0,50,3,3,,,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.25,1.24609375,0.166,1.0,2.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,7,11,0.08050738938421549,LOW
West Zone 2,Bellary Road 1,0.0,0.0,50,1,0,0.1965,40.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2,0.09382410931309446,LOW
West Zone 2,Bellary Road 1,0.0,4.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.9945,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,9,2,0.04025564144588432,LOW
South Zone 1,ORR West 1,5.0,8.0,50,1,0,0.3676,75.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.50079345703125,1.2810935974121094,1.2499191977458333,2.0,1.0,1.0,2.0,1.0,0.0,1.3333333333333333,0.5,1.0,1.0,0,6,16,0.25373787086643773,LOW
North Zone 2,ORR North 2,1.0,20.0,50,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.07462,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,15,0.07026001594393316,LOW
North Zone 2,ORR North 2,2.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.00836181640625,0.43682861328125,1.2601332882951795,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,5,15,0.05694789630221521,LOW
North Zone 1,Bellary Road 1,3.0,4.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,4,2,0.06955963774806664,LOW
South Zone 2,Hosur Road,0.0,8.0,50,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.1863,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,7,0.07333704766430232,LOW
North Zone 1,Airport New South Road,6.0,0.0,50,1,1,2.34,901.7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.125,1.0625,0.8339543967345346,1.0,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,0.5,0.0,0.0,0,4,0,0.07077880530308946,LOW
North Zone 2,Bellary Road 2,6.0,0.0,50,1,0,0.2575,25.1,0.0,0.0,1.0,0.5,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.0684240317579157,0.8086564674813479,1.3043378425043042,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.5,0.0,1.0,0,5,3,0.16505131220464575,LOW
North Zone 2,ORR North 2,5.0,0.0,50,1,0,0.6886,56.5,0.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0063629190262873,0.2465846237319056,0.3624372504761084,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,5,15,0.3627047730270352,MEDIUM
North Zone 1,Airport New South Road,3.0,8.0,50,1,1,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.5,2.4437472,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,4,0,0.05025554226914026,LOW
North Zone 1,Airport New South Road,5.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,2.3296106869836732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,4,0,0.04105529143035233,LOW
Central Zone 1,Old Madras Road,6.0,4.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0705809611827135,0.28088875859975815,0.48715675547014975,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0,0,18,0.10711465809530753,LOW
North Zone 1,Bellary Road 1,1.0,4.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,2,0.06823738167891005,LOW
North Zone 1,Bellary Road 1,1.0,8.0,50,1,1,,,0.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,2,0.06619371290156896,LOW
East Zone 1,Non-corridor,1.0,8.0,50,2,0,0.24785000000000001,28.45,0.5,0.0,1.0,0.5,2.75,0.0,1.0,0.0,0.0,0.0,0,0,1.25,1.125,0.6038,1.0,2.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,2,11,0.07153764379004947,LOW
East Zone 1,Non-corridor,1.0,16.0,50,1,1,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0,2,11,0.316664770075834,MEDIUM
West Zone 2,Non-corridor,4.0,0.0,50,1,0,0.48,64.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.75,0.0808,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,9,11,0.12578812847686796,LOW
West Zone 2,Mysore Road,4.0,12.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.90625,1.7909672727272727,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9,10,0.04046770898154268,LOW
West Zone 2,West of Chord Road,5.0,8.0,50,1,0,0.0532,11.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1391830444335938,1.1019439697265625,1.3568116291996508,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,9,21,0.04317541664016095,LOW
West Zone 2,West of Chord Road,2.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005859375,0.490234375,0.16454594775619558,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,9,21,0.05538175654883074,LOW
Central Zone 1,Mysore Road,2.0,4.0,50,1,0,0.7849,64.4,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.1908,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,0,10,0.07287938721437168,LOW
Central Zone 1,Mysore Road,3.0,8.0,50,1,0,1.2654,123.6,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.25,1.0078125,0.8222821473684211,1.0,1.0,1.0,1.0,1.0,0.0,1.6666666666666667,1.0,0.0,0.0,0,0,10,0.20109538593624082,LOW
South Zone 2,Non-corridor,5.0,8.0,50,1,0,0.2027,95.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.625,1.1630859375,0.6776866302432818,2.0,1.0,3.0,2.0,0.0,2.0,1.3333333333333333,0.9574271077563381,1.0,2.0,0,7,11,0.383192065528713,MEDIUM
North Zone 2,Bellary Road 1,5.0,0.0,50,2,2,,,0.0,0.0,0.5,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.4395487317854514,0.9297130851185043,0.3526611714288247,1.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,0.5773502691896257,-1.0,0.0,0,5,2,0.11657710218339631,LOW
West Zone 2,West of Chord Road,6.0,4.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5000085830688477,1.1863736379891634,0.2314518516284779,2.0,1.0,1.0,2.0,0.0,0.0,1.3333333333333333,0.5,1.0,2.0,0,9,21,0.05299120597600085,LOW
West Zone 2,West of Chord Road,5.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.031257651746273,0.1167125329375267,0.6183920458660527,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,9,21,0.061654007447256964,LOW
Central Zone 2,Non-corridor,3.0,12.0,50,2,2,,,0.0,0.0,0.5,0.75,1.75,0.0,1.0,0.0,0.0,0.0,0,0,2.301428819051188,2.2039806277338445,0.3000273186103528,2.0,2.0,3.0,2.0,2.0,3.0,2.3333333333333335,0.5773502691896147,0.0,0.0,0,1,11,0.6680692674534409,HIGH
North Zone 2,Bellary Road 1,3.0,4.0,50,1,1,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1.1264667510986328,0.7734183669090271,0.5595629929062211,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0,5,2,0.5427757772927758,MEDIUM
South Zone 2,ORR East 1,3.0,0.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.75,1.6875,1.2132947368421052,2.0,2.0,1.0,2.0,2.0,0.0,1.6666666666666667,0.5773502691896257,0.0,0.0,0,7,12,0.10276052694473964,LOW
Central Zone 2,Non-corridor,4.0,4.0,50,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2.009799177594289,1.6049906099454083,0.2746725124025256,2.0,2.0,2.0,2.0,1.0,1.0,1.6666666666666667,0.5000000000000006,0.0,1.0,0,1,11,0.6858216615563381,HIGH
South Zone 1,Non-corridor,5.0,4.0,50,12,12,,,0.0,0.0,0.25,0.875,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2.890625,2.421875,0.2911992640692641,1.0,1.0,1.0,1.0,1.0,0.0,1.6666666666666667,0.9999999999999367,0.0,0.0,0,6,11,0.3317268998526911,MEDIUM
South Zone 1,Non-corridor,5.0,0.0,50,2,2,,,0.0,0.0,1.0,0.5,1.75,0.0,0.0,0.0,0.0,0.0,0,0,1.0008544921875,0.574462890625,0.517587607098835,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,6,11,0.3191584230854801,MEDIUM
South Zone 2,ORR East 1,5.0,4.0,50,2,2,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.375,0.22579999999999997,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,7,12,0.18545704293664836,LOW
Central Zone 2,Non-corridor,0.0,4.0,50,2,1,0.2993,45.6,0.0,0.0,0.5,0.75,3.0,0.0,0.5,0.0,0.0,0.0,0,0,1.2301025390625,0.622344970703125,0.7486030722050725,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.4999999999999999,0.0,-1.0,0,1,11,0.2740676401647039,LOW
Central Zone 1,Hosur Road,1.0,8.0,50,1,0,1.435,84.1,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.03533652276272179,LOW
Central Zone 1,Mysore Road,6.0,8.0,50,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.015625,0.31298828125,0.5850249194028132,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,0,10,0.08434662553370828,LOW
South Zone 2,Non-corridor,5.0,0.0,50,2,2,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.015625,0.72503662109375,0.4090370425996453,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,7,11,0.43555364935883906,MEDIUM
Central Zone 2,Non-corridor,0.0,4.0,51,2,1,0.2406,27.5,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.61505126953125,0.8111724853515625,0.5688818433230435,2.0,1.0,1.0,1.0,0.0,1.0,1.3333333333333333,0.5,1.0,1.0,0,1,11,0.5130649954372859,MEDIUM
West Zone 2,West of Chord Road,1.0,8.0,51,2,0,0.024650000000000002,4.050000000000001,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.26171875,0.1953125,0.5307122889272746,1.0,2.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.5,-1.0,0.0,0,9,21,0.024063205795636863,LOW
West Zone 2,West of Chord Road,2.0,4.0,51,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.5625,1.1827392578125,0.545530541101449,2.0,1.0,2.0,2.0,0.0,0.0,1.3333333333333333,0.5773502691896257,1.0,2.0,0,9,21,0.0848857068577055,LOW
East Zone 1,ORR East 2,2.0,0.0,51,1,1,2.34,723.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0175943621434271,1.0156409800983965,2.3277419507771384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,13,0.041133644141241,LOW
East Zone 1,ORR East 1,4.0,0.0,51,1,0,0.6107,43.2,0.0,0.0,1.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0205279263900593,0.518574716290459,0.45232545141071495,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,2,12,0.2340599821202445,LOW
South Zone 2,Non-corridor,4.0,4.0,51,1,0,0.4644,74.3,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,2.125,2.123046875,0.166,3.0,1.0,1.0,3.0,1.0,1.0,2.0,0.9574271077563381,2.0,2.0,0,7,11,0.5132606502801392,MEDIUM
Central Zone 2,Non-corridor,4.0,4.0,51,3,1,0.0337,11.75,0.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0,0,1.5048995887971446,1.3024953049727042,0.2746725124025256,1.0,2.0,1.0,1.0,2.0,1.0,1.6666666666666667,0.5773502691896263,-1.0,-1.0,0,1,11,0.2604246794969117,LOW
South Zone 2,Bannerghata Road,1.0,4.0,51,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.75,0.0958,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7,1,0.06908910955999693,LOW
East Zone 1,ORR East 1,4.0,8.0,51,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.5003395080566406,0.8032445907592773,0.6445381948063483,2.0,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,0.5,1.0,0.0,0,2,12,0.22916027901521385,LOW
Central Zone 1,IRR(Thanisandra road),5.0,8.0,51,1,1,,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0.03877856659770439,LOW
Central Zone 1,Hosur Road,3.0,0.0,51,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.25,1.25,2.106,1.0,1.0,0.0,1.0,1.0,0.0,1.3333333333333333,0.5773502691896257,0.0,0.0,0,0,7,0.15802788689139408,LOW
Central Zone 1,Mysore Road,4.0,0.0,51,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.25,0.5761421052631579,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,0,10,0.12342562973398645,LOW
