id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID007285,unplanned,13.0454727,77.5081075,0,0,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2023-12-28 12:54:37.121+00,NULL,closed,no,2023-12-28 15:35:47.807954+00,,,Clutch plate problem sir,ksrtc_bus,FKN00GL3697,Tumkur Road,High,NULL,NULL,NULL,2023-12-28 12:55:42.707144+00,NULL,1,FKUSR01789,FKUSR01789,NULL,NULL,NULL,Chikkabanavara,NULL,FKKG001675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 2,HesaraghattaJunction
FKID007286,unplanned,12.98766251,77.73536198,0,0,"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,FALSE,2023-12-28 18:32:47.51+00,NULL,closed,yes,2023-12-28 20:35:48.060974+00,,,,lcv,FKN00GL3698,Non-corridor,Low,NULL,NULL,NULL,2023-12-28 18:35:22.593182+00,NULL,1,FKUSR00818,FKUSR00001,NULL,NULL,NULL,Mahadevapura,NULL,FKKG000800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,BigBazaar(Whitefield)Junc
FKID007287,unplanned,12.9809935,77.7517739,0,0,"Whitefield Main Road, Christella, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,FALSE,2023-12-28 19:13:45.467+00,NULL,closed,yes,2023-12-28 21:35:47.628137+00,,,Pvt minibus starting problem near [LOCATION] to cadabam's hospital. Traffic movement normal,private_bus,FKN00GL3699,Non-corridor,Low,NULL,NULL,NULL,2023-12-28 19:16:49.055886+00,NULL,1,FKUSR00593,FKUSR00001,NULL,NULL,NULL,Whitefield,NULL,FKKG000581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,HopefarmJunction
FKID007288,unplanned,12.9061826,77.5734235,0,0,"Shri Vigneshwara Temple Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,FALSE,2023-12-28 19:35:01.018+00,NULL,closed,yes,2023-12-28 21:35:47.641005+00,,,"This vehicle off road at sarakki signal incoming side, traffic slow movement",heavy_vehicle,FKN00GL3700,ORR West 1,High,NULL,NULL,NULL,2023-12-28 19:37:04.408707+00,NULL,1,FKUSR01486,FKUSR00001,NULL,NULL,NULL,J.P. Nagar,NULL,FKKG001424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,KanakapuraRd-RingRdJunction
FKID007289,unplanned,12.9060873,77.5733247,0,0,"Konanakunte Main Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,FALSE,2023-12-28 19:38:42.494+00,NULL,closed,yes,2023-12-28 22:35:47.841689+00,,,Vehicle off road at sarakki signal incoming side traffic slow movement,heavy_vehicle,FKN00GL3700,ORR West 1,High,NULL,NULL,NULL,2023-12-28 19:39:42.996416+00,NULL,1,FKUSR01486,FKUSR00001,NULL,NULL,NULL,J.P. Nagar,NULL,FKKG001424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,KanakapuraRd-RingRdJunction
FKID007290,unplanned,13.010793,77.5835811,0,0,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,FALSE,2023-12-28 19:51:06.052+00,NULL,closed,no,2023-12-28 19:59:36.023868+00,,,,heavy_vehicle,FKN00GL3701,Bellary Road 1,High,NULL,NULL,NULL,2023-12-28 19:51:47.133171+00,NULL,1,FKUSR00651,FKUSR00651,NULL,NULL,NULL,Sadashivanagar,NULL,FKKG000635,NULL,NULL,NULL,FKUSR00651,2023-12-28 19:59:36.023277+00,NULL,NULL,Bengaluru West Corporation,West Zone 2,MekhriCircle
FKID007291,unplanned,12.8922964,77.6379726,0,0,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",,accident,FALSE,2023-12-28 20:13:36.19+00,NULL,closed,yes,2023-12-28 21:35:47.654216+00,,,Accident accured on ec flyover towords city near [LOCATION] palya inbetween kudlugate garebhavipalya traffic movement slow ide sir,,,Hosur Road,High,NULL,NULL,NULL,2023-12-28 20:15:44.52548+00,NULL,1,FKUSR00173,FKUSR00001,NULL,NULL,NULL,HSR Layout,NULL,FKKG000166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,GarebhavipalyaJunc
FKID007292,unplanned,12.9841642,77.59721,0,0,"Queens Road, SG Balekundry Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,FALSE,2023-12-28 20:31:10.777+00,NULL,closed,yes,2023-12-28 22:35:47.857801+00,,,,bmtc_bus,FKN00GL3702,CBD 2,High,NULL,NULL,NULL,2023-12-28 20:32:27.787641+00,NULL,1,FKUSR01877,FKUSR00001,NULL,NULL,NULL,Shivajinagar,NULL,FKKG001752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,IndianExpressJunction
FKID007293,unplanned,12.8795839,77.5955709,0,0,"Bannerghatta Main Road, Pride Regalia Apartment, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,FALSE,2023-12-28 20:59:49.322+00,NULL,closed,yes,2023-12-28 21:50:07.531809+00,,,,bmtc_bus,FKN00GL3703,Bannerghata Road,High,NULL,NULL,NULL,2023-12-28 21:00:20.53547+00,NULL,1,FKUSR01352,FKUSR00001,NULL,NULL,NULL,Hulimavu,NULL,FKKG001408,NULL,NULL,NULL,FKUSR01352,2023-12-28 21:50:07.531237+00,NULL,NULL,Bengaluru South Corporation,South Zone 2,HulimaveRd-BanneraghattaRdJunc
FKID007294,unplanned,12.9589692,77.5553342,0,0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,FALSE,2023-12-28 21:08:10.979+00,NULL,closed,yes,2023-12-28 23:35:47.600613+00,,,,private_bus,FKN00GL3704,Mysore Road,High,NULL,NULL,NULL,2023-12-28 21:10:18.470006+00,NULL,1,FKUSR00497,FKUSR00001,NULL,NULL,NULL,Magadi Road,NULL,FKKG000486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,BangaloreBodyBuildersJunc
FKID007295,unplanned,12.9590142,77.5553685,0,0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,FALSE,2023-12-28 21:10:54.585+00,NULL,closed,no,2023-12-28 21:53:12.517973+00,,,,private_bus,FKN00GL3704,Mysore Road,High,NULL,NULL,NULL,2023-12-28 21:11:52.453382+00,NULL,1,FKUSR00497,FKUSR00001,NULL,NULL,NULL,Chamarajpet,NULL,FKKG000486,NULL,NULL,NULL,FKUSR00497,2023-12-28 21:53:12.517442+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,BangaloreBodyBuildersJunc
FKID007296,unplanned,12.9498102,77.5960911,0,0,"7th Main Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,FALSE,2024-01-23 00:47:11.112+00,NULL,closed,yes,2024-01-23 03:35:48.046946+00,,,Vehical break down offlroad,lcv,FKN00GL3705,Non-corridor,Low,NULL,NULL,NULL,2024-01-23 00:47:53.942874+00,NULL,1,FKUSR01156,FKUSR00001,NULL,NULL,NULL,Wilson Garden,NULL,FKKG001116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SiddapuraJunction
FKID007297,unplanned,12.9588919,77.5553306,0,0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,FALSE,2023-12-28 21:12:06.698+00,NULL,closed,no,2023-12-28 21:53:15.260901+00,,,,private_bus,FKN00GL3706,Mysore Road,High,NULL,NULL,NULL,2023-12-28 21:12:57.746818+00,NULL,1,FKUSR00497,FKUSR00001,NULL,NULL,NULL,Chamarajpet,NULL,FKKG000486,NULL,NULL,NULL,FKUSR00497,2023-12-28 21:53:15.260398+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,BangaloreBodyBuildersJunc
FKID007298,unplanned,13.0765808,77.5927873,0,0,"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",,accident,FALSE,2023-12-28 21:15:35.912+00,NULL,closed,no,2023-12-28 21:32:30.145457+00,,,,,,Bellary Road 2,High,NULL,NULL,NULL,2023-12-28 21:17:16.852431+00,NULL,1,FKUSR00147,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000141,NULL,NULL,NULL,FKUSR00147,2023-12-28 21:32:30.144953+00,NULL,NULL,Bengaluru North Corporation,North Zone 1,JakkurCrossJunction
FKID007299,unplanned,12.8980191,77.6002747,0,0,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,FALSE,2023-12-28 21:52:45.146+00,NULL,closed,yes,2023-12-29 00:35:47.809307+00,,,Infrontof of vishaal maart bmtc bus off road due to tyre got blasted have left side no problem to traffic from hsbc to [LOCATION] junction sir,bmtc_bus,FKN00GL3707,Bannerghata Road,High,NULL,NULL,NULL,2023-12-28 21:54:58.299625+00,NULL,1,FKUSR00025,FKUSR00001,NULL,NULL,NULL,Mico Layout,NULL,FKKG000021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,BilekahalliJunc
FKID007300,unplanned,12.9528883,77.5414517,0,0,"KR Market Road, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,FALSE,2023-12-28 21:58:15.515+00,NULL,closed,no,2023-12-28 22:00:22.283169+00,,,yes,private_car,FKN00GL3708,Mysore Road,High,NULL,NULL,NULL,2023-12-28 21:59:39.906566+00,NULL,1,FKUSR00286,FKUSR00286,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000278,NULL,NULL,NULL,FKUSR00286,2023-12-28 22:00:22.282561+00,NULL,NULL,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc
FKID007301,unplanned,12.9815264,77.5752013,0,0,"Loop Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,vehicle_breakdown,FALSE,2023-12-28 22:16:52.593+00,NULL,closed,yes,2023-12-28 22:42:28.780471+00,,,,bmtc_bus,FKN00GL2909,Non-corridor,Low,NULL,NULL,NULL,2023-12-28 22:23:43.159528+00,NULL,1,FKUSR01308,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG001267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,AnandRaoJunction
FKID007302,unplanned,13.057388,77.5465627,0,0,"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,FALSE,2023-12-28 22:26:25.168+00,NULL,closed,yes,2023-12-29 00:35:47.850226+00,,,Vehicle break down,others,FKN00GL3709,Non-corridor,Low,NULL,NULL,NULL,2023-12-28 22:27:36.889009+00,NULL,1,FKUSR00953,FKUSR00001,NULL,NULL,NULL,Jalahalli,NULL,FKKG000930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 1,GangammagudiJunc
FKID007303,unplanned,12.9558783,77.692525,0,0,"HAL Airport Road, Doddanekundi Circle, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,protest,FALSE,2023-12-28 22:29:04.072+00,NULL,closed,no,2024-01-04 04:27:47.743367+00,,,A,,,Old Airport Road,High,NULL,NULL,NULL,2023-12-28 22:30:47.901903+00,NULL,1,FKUSR00020,FKUSR00001,NULL,NULL,NULL,HAL Old Airport,NULL,FKKG000016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,Yemalur cross junc
FKID007304,unplanned,12.9568334,77.5746789,0,0,"Kondajji Basappa Road, Professor P Shivshankar Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",,vehicle_breakdown,FALSE,2023-12-28 22:34:34.503+00,NULL,closed,yes,2023-12-29 00:35:47.86295+00,,,[PERSON] towords shivashankar BMTC Bus offload Sir one side vehicle moving traffic slow movements Sir,bmtc_bus,FKN00GL3608,Non-corridor,Low,NULL,NULL,NULL,2023-12-28 22:37:54.478283+00,NULL,1,FKUSR00058,FKUSR00001,NULL,NULL,NULL,V.V.Puram (C.Pet),NULL,FKKG000052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,Shivashankara circle
FKID007305,unplanned,12.9284294,77.6814336,0,0,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,FALSE,2023-12-28 22:49:50.154+00,NULL,closed,yes,2023-12-29 01:35:48.004769+00,,,Bus,bmtc_bus,FKN00GL3710,ORR East 1,High,NULL,NULL,NULL,2023-12-28 22:51:18.192133+00,NULL,1,FKUSR00060,FKUSR00001,NULL,NULL,NULL,Bellandur,NULL,FKKG000054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,Deverabeesanahalli-ORR Junc
FKID007306,unplanned,12.9359141,77.6008275,0,0,"Bannerghatta Main Road, Dairy Circle, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,FALSE,2023-12-28 23:06:53.214+00,NULL,closed,yes,2023-12-28 23:28:15.49277+00,,,,bmtc_bus,FKN00GL3711,Bannerghata Road,High,NULL,NULL,NULL,2023-12-28 23:07:46.67707+00,NULL,1,FKUSR00332,FKUSR00001,NULL,NULL,NULL,Wilson Garden,NULL,FKKG000324,NULL,NULL,NULL,FKUSR00332,2023-12-28 23:28:15.492166+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,DairyCircle
FKID007307,unplanned,12.9637222,77.5846793,0,0,"Sri Narasimha Raj Wadiyar Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,FALSE,2023-12-28 23:49:41.702+00,NULL,closed,yes,2023-12-29 00:02:39.226833+00,,,ಬ್ರೇಕ್ ಡೌನ್,bmtc_bus,FKN00GL3712,Mysore Road,High,NULL,NULL,NULL,2023-12-28 23:51:55.433699+00,NULL,1,FKUSR00525,FKUSR00001,NULL,NULL,NULL,Halasuru Gate,NULL,FKKG000514,NULL,NULL,NULL,FKUSR00525,2023-12-29 00:02:39.226233+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,TownhallJunction
FKID007308,unplanned,12.9522164,77.5408901,0,0,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",,others,FALSE,2023-12-28 23:50:21.217+00,NULL,closed,yes,2023-12-29 01:05:28.219287+00,,,Mysuru road [PERSON] temple outgoing side this vehicle off road Sir traffic no problem,,,Mysore Road,High,NULL,NULL,NULL,2023-12-28 23:53:13.850506+00,NULL,1,FKUSR00403,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000393,NULL,NULL,NULL,FKUSR00403,2023-12-29 01:05:28.218574+00,NULL,NULL,Bengaluru West Corporation,West Zone 2,KIMCO Junction
FKID007309,unplanned,13.0157188,77.563033,0,0,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,FALSE,2023-12-29 00:31:44.089+00,NULL,closed,yes,2023-12-29 02:35:47.848284+00,,,Vehicle off road,lcv,FKN00GL3713,Tumkur Road,High,NULL,NULL,NULL,2023-12-29 00:33:42.930044+00,NULL,1,FKUSR00765,FKUSR00001,NULL,NULL,NULL,Sadashivanagar,NULL,FKKG000749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,MS RamaiahJunc(TollGate)
FKID007310,unplanned,12.9724455,77.5936605,0,0,"Cubbon Park Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,FALSE,2023-12-29 01:23:35.082+00,NULL,closed,yes,2023-12-29 01:59:33.083518+00,,,viechle off road near [LOCATION] traffic no problem sir,private_car,FKN00GL3714,Mysore Road,High,NULL,NULL,NULL,2023-12-29 01:24:49.665655+00,NULL,1,FKUSR01612,FKUSR00001,NULL,NULL,NULL,Cubbon Park,NULL,FKKG001223,NULL,NULL,NULL,FKUSR01612,2023-12-29 01:59:33.082931+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,SiddalingaiahCircle
FKID007311,unplanned,12.9725022,77.5936911,0,0,"Cubbon Park Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,FALSE,2023-12-29 01:37:54.446+00,NULL,closed,no,2023-12-29 01:41:24.94323+00,,,traffic normal sir,taxi,FKN00GL3715,Mysore Road,High,NULL,NULL,NULL,2023-12-29 01:40:14.541307+00,NULL,1,FKUSR01612,FKUSR01612,NULL,NULL,NULL,Cubbon Park,NULL,FKKG001223,NULL,NULL,NULL,FKUSR01612,2023-12-29 01:41:24.942409+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,SiddalingaiahCircle
FKID007312,unplanned,13.0952871,77.5943675,0,0,"SH 9, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,FALSE,2023-12-29 01:55:24.892+00,NULL,closed,no,2023-12-29 02:01:26.560947+00,,,,truck,FKN00GL3716,Bellary Road 2,High,Goods carried,Starting problem,15,2023-12-29 01:57:39.126609+00,NULL,1,FKUSR01572,FKUSR01572,NULL,NULL,NULL,Yelahanka,NULL,FKKG001486,NULL,NULL,NULL,FKUSR01572,2023-12-29 02:01:26.560015+00,NULL,NULL,Bengaluru North Corporation,North Zone 2,YelhankaCircle
FKID007313,unplanned,13.0146867,77.58517,0,0,"Jayamahal Main Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,FALSE,2023-12-29 02:10:33.087+00,NULL,closed,no,2023-12-29 02:16:12.121931+00,,,[LOCATION] road CQAL cross towards stak-15 vehicle break down army vehicle sir traffic slow MOVEMENT,heavy_vehicle,FKN00GL3717,Bellary Road 1,High,NULL,NULL,NULL,2023-12-29 02:12:45.683213+00,NULL,1,FKUSR00308,FKUSR00308,NULL,NULL,NULL,R.T. Nagar,NULL,FKKG000300,NULL,NULL,NULL,FKUSR00308,2023-12-29 02:16:12.121406+00,NULL,NULL,Bengaluru North Corporation,North Zone 2,MekhriCircle
FKID007314,unplanned,12.9859421,77.6480899,0,0,"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,FALSE,2023-12-29 02:42:56.745+00,NULL,closed,yes,2023-12-29 04:48:50.618039+00,,,Engine problem,bmtc_bus,FKN00GL3718,Old Madras Road,High,NULL,NULL,NULL,2023-12-29 02:44:46.983255+00,NULL,1,FKUSR01622,FKUSR00009,NULL,NULL,NULL,Jeevanbheemanagar,NULL,FKKG001522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-NGEF Junc
FKID007315,unplanned,12.9877802,77.7350381,0,0,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,FALSE,2023-12-29 03:52:26.804+00,NULL,closed,yes,2023-12-29 06:35:48.065313+00,,,Traffic slow moment bigbazar signal towards hope farm,lcv,FKN00GL3698,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 03:54:23.976396+00,NULL,1,FKUSR00920,FKUSR00001,NULL,NULL,NULL,Mahadevapura,NULL,FKKG000899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,BigBazaar(Whitefield)Junc
FKID007316,unplanned,13.1191883,77.60914,0,0,"Bellary Road, Adithya Tranquil, Jayamuni Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,FALSE,2023-12-29 04:34:37.446+00,NULL,closed,yes,2023-12-29 06:35:48.085487+00,,,Bagaluru cross onflyover to wards airport BBmP [PERSON] tyer bust sir,heavy_vehicle,FKN00GL3719,Bellary Road 2,High,NULL,NULL,NULL,2023-12-29 04:35:21.484511+00,NULL,1,FKUSR00105,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
FKID007317,unplanned,13.0541636,77.5935409,0,0,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,FALSE,2023-12-29 04:48:44.365+00,NULL,closed,yes,2023-12-29 07:35:47.630482+00,,,,heavy_vehicle,FKN00GL2544,Bellary Road 1,High,NULL,NULL,NULL,2023-12-29 04:49:33.927635+00,NULL,1,FKUSR00005,FKUSR00001,NULL,NULL,NULL,Kodigehalli,NULL,FKKG000663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 1,KodigehalliCross
FKID007318,unplanned,12.9637407,77.5846591,0,0,"Sri Narasimha Raj Wadiyar Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,FALSE,2023-12-29 04:54:03.727+00,NULL,closed,no,2023-12-29 08:03:55.163181+00,,,Sjp junction to townhall... Traffic normal moment sir...,bmtc_bus,FKN00GL3720,Mysore Road,High,NULL,NULL,NULL,2023-12-29 04:54:59.865028+00,NULL,1,FKUSR00266,FKUSR00001,NULL,NULL,NULL,Halasuru Gate,NULL,FKKG000258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,TownhallJunction
FKID007319,unplanned,13.0546133,77.59366,0,0,"Godrej Woodsman Estate Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,FALSE,2023-12-29 04:55:37.617+00,NULL,closed,yes,2023-12-29 07:35:47.614915+00,,,Starting problem,others,FKN00GL2544,Bellary Road 1,High,NULL,NULL,NULL,2023-12-29 04:56:18.163144+00,NULL,1,FKUSR00224,FKUSR00001,NULL,NULL,NULL,Kodigehalli,NULL,FKKG000216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 1,KodigehalliCross
FKID007320,unplanned,12.943615,77.5722,0,0,"Bugle Rock Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",,vehicle_breakdown,FALSE,2023-12-29 05:16:19.309+00,NULL,closed,yes,2023-12-29 07:35:47.653099+00,,,Starting problem sir,others,FKN00GL3721,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 05:17:58.487123+00,NULL,1,FKUSR00177,FKUSR00001,NULL,NULL,NULL,Basavanagudi,NULL,FKKG000170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,DMRoadJunc(Basavangudi)
FKID007321,unplanned,12.9918486,77.6591136,0,0,"Old Madras Road, Salarpuria Sattva, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",,vehicle_breakdown,FALSE,2023-12-29 05:39:00.1+00,NULL,closed,yes,2023-12-29 08:35:48.415466+00,,,[PERSON] sir,lcv,FKN00GL3722,Old Madras Road,High,NULL,NULL,NULL,2023-12-29 05:40:43.626531+00,NULL,1,FKUSR00417,FKUSR00001,NULL,NULL,NULL,Banaswadi,NULL,FKKG000406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 1,BigBazaarJunction(OldMadrasRd)
FKID007322,unplanned,13.0395192,77.5182462,0,0,"100 Feet Road, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,FALSE,2023-12-29 05:47:13.056+00,NULL,closed,yes,2023-12-29 08:35:48.30807+00,,,100ft road towards j cross sir,bmtc_bus,FKN00GL3723,Tumkur Road,High,NULL,NULL,NULL,2023-12-29 05:48:50.302868+00,NULL,1,FKUSR00476,FKUSR00001,NULL,NULL,NULL,Peenya,NULL,FKKG000465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,JalahalliCross(SM Circle)
FKID007323,unplanned,12.9168591,77.5719863,0,0,"2nd Cross Road, Sarbandapalya, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",,road_conditions,FALSE,2023-12-29 06:05:17.136+00,NULL,active,yes,2023-12-29 06:29:25.754002+00,,,,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 06:05:55.804621+00,NULL,1,FKUSR01878,FKUSR00001,NULL,NULL,NULL,Banashankari,NULL,FKKG001753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,BanashankariBusStandJunc
FKID007324,unplanned,12.9067017,77.5448433,0,0,"Subramanyapura Main Road, Veerabhadra Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",,road_conditions,FALSE,2023-12-29 06:36:03.14+00,NULL,closed,yes,2023-12-29 20:31:58.066584+00,,,Not close,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 06:36:33.248882+00,NULL,1,FKUSR00176,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000169,NULL,NULL,NULL,FKUSR00176,2023-12-29 20:31:58.066026+00,NULL,NULL,Bengaluru South Corporation,South Zone 1,UttarahalliJunction
FKID007325,unplanned,13.0083456,77.6959659,0,0,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,vehicle_breakdown,FALSE,2023-12-29 06:42:53.527+00,NULL,resolved,yes,2023-12-29 07:42:32.190414+00,,,ಡೀಸೆಲ್ ಖಾಲಿ ಯಾಗಿದೆ ಸರ್,private_bus,FKN00GL3724,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 06:44:47.712722+00,NULL,1,FKUSR00287,FKUSR00001,NULL,NULL,NULL,K.R. Pura,NULL,FKKG000279,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",13.0083456,77.6959659,NULL,NULL,FKUSR00287,2023-12-29 07:42:32.189686+00,Bengaluru East Corporation,East Zone 2,Devasandra(k r puram)
