id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,route_path,client_id,assigned_to_police_id,citizen_accident_id,police_station,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_datetime,resolved_datetime,gba_identifier,zone,junction,start_hour,start_minute,start_dow,start_dow_name,start_month,start_week,is_weekend,time_of_day,is_peak_hour,is_office_return,time_slot,duration_minutes,creation_lag_minutes,is_public_holiday,holiday_name,is_ipl_day,is_public_event_day,days_to_next_holiday,is_pre_holiday,weather_condition,temperature_c,is_rain_event,is_fog_event,is_storm_event,weather_visibility_factor,geohash6,segment_length_km,is_segment_event,clearance_displacement_km,nearest_landmark,nearest_landmark_km,nearest_landmark_type,is_near_tech_hub,is_near_stadium,is_near_transit,is_near_major_landmark,hotspot_event_count,geo_total_events,reporter_avg_duration,reporter_event_count,reporter_avg_duration_shrunk,responder_corridor_avg_duration,vehicle_breakdown_freq,is_chronic_vehicle,has_citizen_corroboration,was_police_assigned,desc_has_rally,desc_has_match,desc_has_festival,desc_has_water,desc_has_tree,desc_has_accident,desc_has_power_failure,desc_has_construction,desc_has_vip,desc_has_traffic_slow,desc_has_bus,desc_has_heavy_vehicle,desc_in_kannada,veh_type_clean,lane_block_factor,is_hazmat_cargo,truck_age_tier,impact_score,impact_class,recommended_action,avoid_route_window
FKID002038,unplanned,12.9169501,77.5883272,0.0,0.0,"46th Cross Road, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,others,False,2024-03-18 07:47:44.238000+05:30,,closed,yes,,off road,,,Non-corridor,Low,,,,,1,,,Jayanagara,FKKG000812,,,,2024-03-18 08:48:12.184251+05:30,,,Central Zone 2,Arbindo Circle,7.0,47.0,0.0,Monday,3.0,12,0,morning_rush,1,0,31.0,60.5,-0.5286590666666666,0,none,0,0,7,0,Partly_Cloudy,29.6,0,0,0,0.9,tdr1mx,0.0,0,0.0,Silk_Board_Junction,3.737,junction,0,0,0,0,81,87,86.60000000000001,7.0,107.69370750134917,95.06666666666666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,0.2117,Low,NO_ACTION,Avoid 7-10am
FKID002041,unplanned,12.9170026,77.5888015,0.0,0.0,"Silk Board Double Decker Flyover, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,vehicle_breakdown,False,2024-03-18 07:52:52.686000+05:30,,closed,yes,,off road,others,FKN00GL1081,Non-corridor,Low,,,,,1,,,Jayanagara,FKKG000812,,,,2024-03-18 08:48:14.023790+05:30,,,Central Zone 2,Arbindo Circle,7.0,52.0,0.0,Monday,3.0,12,0,morning_rush,1,0,31.0,55.4,-0.8398350166666667,0,none,0,0,7,0,Sunny,28.7,0,0,0,1.0,tdr1mx,0.0,0,0.0,Silk_Board_Junction,3.685,junction,0,0,0,0,82,87,86.60000000000001,7.0,107.69370750134917,95.06666666666666,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,others,1.0,0,unknown,0.1939,Low,NO_ACTION,Avoid 7-10am
FKID002049,unplanned,12.9870361,77.5193546,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-18 08:16:49.050000+05:30,,closed,yes,,summanahalli Junction Stering lock agiddu off road agiruttade sir  traffic Normal sir.,bmtc_bus,FKN00GL1088,Magadi Road,High,,,,,1,,,Kamakshipalya,FKKG000847,,,,,,,West Zone 1,Sumanhalli,8.0,16.0,0.0,Monday,3.0,12,0,morning_rush,1,0,33.0,,-1.8846112333333334,0,none,0,0,7,0,Partly_Cloudy,35.4,0,0,0,0.9,tdr1gu,0.0,0,0.0,Majestic_Bus_Stand,5.74,transit,0,0,1,0,33,42,17.8,3.0,98.30715596330275,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Avoid 7-10am
FKID002052,unplanned,12.8925839,77.5999375,0.0,0.0,"1st Cross Road, RMZ Futura, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,False,2024-03-18 08:52:00.195000+05:30,,closed,yes,,,heavy_vehicle,FKN00GL1090,Bannerghata Road,High,,,,,1,,,Mico Layout,FKKG000961,,,,2024-03-18 10:18:17.777728+05:30,,,South Zone 2,BilekahalliJunc,8.0,52.0,0.0,Monday,3.0,12,0,morning_rush,1,0,35.0,86.3,-1.1800389666666669,0,none,0,0,7,0,Sunny,31.4,0,0,0,1.0,tdr1mg,0.0,0,0.0,Silk_Board_Junction,3.725,junction,0,0,0,0,14,17,86.3,1.0,119.17209341117596,86.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heavy_vehicle,3.0,0,unknown,1.7228,High,OFFICER_DEPLOY,Avoid 7-10am
FKID002058,unplanned,12.9684489,77.7013454,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,False,2024-03-18 09:55:01.170000+05:30,,closed,yes,,[PERSON] [LOCATION] station towards k r puram madam,bmtc_bus,FKN00GL1093,ORR East 2,High,,,,,1,,,HAL Old Airport,FKKG000344,,,,,,,East Zone 1,MaratahalliBridgeJunc,9.0,55.0,0.0,Monday,3.0,12,0,morning_rush,1,0,39.0,,-4.506648666666666,0,none,0,0,7,0,Sunny,33.0,0,0,0,1.0,tdr3b0,0.0,0,0.0,Embassy_Golf_Links,2.398,tech_park,1,0,0,0,20,34,195.1,6.0,149.69956422018348,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Avoid 7-10am
FKID002053,unplanned,12.9895592,77.5017408,0.0,0.0,"3rd Cross Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,pot_holes,False,2024-03-18 09:56:19.998000+05:30,,closed,yes,,"[PERSON] open agide sir,",,,Magadi Road,High,,,,,1,,,Kamakshipalya,FKKG000155,,,,2024-03-26 10:46:35.738981+05:30,,,West Zone 1,Sumanhalli,9.0,56.0,0.0,Monday,3.0,12,0,morning_rush,1,0,39.0,,-2.7232531,0,none,0,0,7,0,Partly_Cloudy,32.8,0,0,0,0.9,tdr1gs,0.0,0,0.0,Majestic_Bus_Stand,7.667,transit,0,0,1,0,60,77,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Avoid 7-10am
FKID002067,unplanned,12.9900222,77.5994434,0.0,0.0,"Queens Road, Govinda Chetty Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",,vehicle_breakdown,False,2024-03-18 12:38:03.694000+05:30,,closed,yes,,"ಕ್ವಿಂನ್ಸ್ ರೋಡ   ಶಿಫಾ ಹಾಸ್ಪಿಟಲ್ ಮುಂಭಾಗ   ಬಿಎಂಟಿಸಿ ಬಸ್ ಆಫ್ ಲೋಡ್ ಹಾಗಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಮೂವಿಂಗ್ ಇದೆ ಸರ್.",bmtc_bus,FKN00GL1098,Non-corridor,Low,,,,,1,,,Shivajinagar,FKKG000962,,,,,,,Central Zone 2,Shivajinagar(BRV)Junction,12.0,38.0,0.0,Monday,3.0,12,0,lunch_hour,0,0,50.0,,-7.7317808,0,none,0,0,7,0,Partly_Cloudy,28.3,0,0,0,0.9,tdr1vu,0.0,0,0.0,Chinnaswamy_Stadium,1.248,stadium,0,1,0,0,8,11,,,122.45930275229357,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID002073,unplanned,12.9900222,77.5994434,0.0,0.0,"Queens Road, Govinda Chetty Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",,vehicle_breakdown,False,2024-03-18 12:38:03.694000+05:30,,closed,yes,,"ಕ್ವಿಂನ್ಸ್ ರೋಡ   ಶಿಫಾ ಹಾಸ್ಪಿಟಲ್ ಮುಂಭಾಗ   ಬಿಎಂಟಿಸಿ ಬಸ್ ಆಫ್ ಲೋಡ್ ಹಾಗಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಮೂವಿಂಗ್ ಇದೆ ಸರ್.",bmtc_bus,FKN00GL1098,Non-corridor,Low,,,,,1,,,Shivajinagar,FKKG000962,,,,,,,Central Zone 2,Shivajinagar(BRV)Junction,12.0,38.0,0.0,Monday,3.0,12,0,lunch_hour,0,0,50.0,,-7.731327716666667,0,none,0,0,7,0,Sunny,35.0,0,0,0,1.0,tdr1vu,0.0,0,0.0,Chinnaswamy_Stadium,1.248,stadium,0,1,0,0,9,11,,,122.45930275229357,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID002069,unplanned,13.0956139,77.5977404,0.0,0.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-03-18 12:58:21.882000+05:30,,closed,yes,,,private_bus,FKN00GL1100,Bellary Road 2,High,,,,,1,,,Yelahanka,FKKG000601,,,,,,,North Zone 2,YelhankaCircle,12.0,58.0,0.0,Monday,3.0,12,0,lunch_hour,0,0,51.0,,-1.6595921833333334,0,none,0,0,7,0,Sunny,28.9,0,0,0,1.0,tdr4mz,0.0,0,0.0,Manyata_Tech_Park,5.976,tech_park,1,0,0,0,32,38,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,private_bus,2.5,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID002071,planned,12.9603835,77.5627726,0.0,0.0,"Albert Victor Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,procession,False,2024-03-18 13:14:34.804000+05:30,2024-03-18 15:14:46+05:30,closed,yes,,krisht prossetion,,,Mysore Road,High,,,,,1,,,Chamarajpet,FKKG000059,,,,,,,Central Zone 2,BangaloreBodyBuildersJunc,13.0,14.0,0.0,Monday,3.0,12,0,lunch_hour,0,0,52.0,120.2,-1.41318495,0,none,0,0,7,0,Sunny,35.5,0,0,0,1.0,tdr1sz,0.0,0,0.0,KR_Market,1.405,market,0,0,0,0,54,66,90.275,8.0,108.15516819571866,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,0.586,Medium,MONITOR,Avoid 12-2pm
FKID002074,unplanned,13.0298692,77.5868639,0.0,0.0,"Bellary Road, UAS Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,accident,False,2024-03-18 13:32:14.674000+05:30,,closed,yes,,chain accident at veterinary towards city cir,,,Bellary Road 1,High,,,,,1,,,Kodigehalli,FKKG000882,,,,,,,North Zone 2,HebbalFlyoverJunc,13.0,32.0,0.0,Monday,3.0,12,0,lunch_hour,0,0,54.0,,-1.53972515,0,none,0,0,7,0,Partly_Cloudy,30.0,0,0,0,0.9,tdr4js,0.0,0,0.0,Hebbal_Flyover,1.265,junction,0,0,0,0,28,37,35.1,2.0,107.89941896024465,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID002070,unplanned,13.0389423,77.5198575,0.0,0.0,"Mumbai Bengaluru Highway, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2024-03-18 15:01:05.265000+05:30,,closed,yes,,near ps junction towards [LOCATION] bmtc bus off road,bmtc_bus,FKN00GL1101,Tumkur Road,High,,,,,1,,,Peenya,FKKG000590,,,,2024-03-18 15:09:04.664820+05:30,,,West Zone 1,JalahalliCross(SM Circle),15.0,1.0,0.0,Monday,3.0,12,0,afternoon,0,0,60.0,8.0,-1.0130603,0,none,0,0,7,0,Partly_Cloudy,27.0,0,0,0,0.9,tdr4hj,0.0,0,0.0,Hebbal_Flyover,8.331,junction,0,0,0,0,32,34,8.0,1.0,112.05391159299415,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bmtc_bus,2.5,0,unknown,0.0975,Low,NO_ACTION,Moderate - proceed with care
FKID002088,unplanned,13.0460337,77.5049771,0.0,0.0,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,False,2024-03-18 23:53:53.464000+05:30,,closed,yes,,due to starting problem near [PERSON] turn towards city main road,ksrtc_bus,FKN00GL1110,Tumkur Road,High,,,,,1,,,Peenya,FKKG000093,,,,,,,West Zone 1,JalahalliCross(SM Circle),23.0,53.0,0.0,Monday,3.0,12,0,night,0,0,95.0,,-1.53603125,0,none,0,0,7,0,Sunny,31.700000000000003,0,0,0,1.0,tdr45w,0.0,0,0.0,Hebbal_Flyover,9.999,junction,0,0,0,0,45,48,23.1,1.0,113.42663886572142,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ksrtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002117,unplanned,13.0310562,77.5405823,0.0,0.0,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-03-19 01:33:46.120000+05:30,,closed,yes,,starting problem MES ring road towards [LOCATION] traffic one side moving sir,heavy_vehicle,FKN00GL1120,Tumkur Road,High,,,,,1,,,Yeshwanthpura,FKKG000429,,,,,,,West Zone 1,YeshwanthpuraCircle,1.0,33.0,1.0,Tuesday,3.0,12,0,night,0,0,6.0,,-1.0801766666666666,0,none,0,0,6,0,Sunny,23.3,0,0,0,1.0,tdr4hk,0.0,0,0.0,Hebbal_Flyover,6.104,junction,0,0,0,0,56,67,60.84117647058823,17.0,83.6627047230717,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heavy_vehicle,3.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002114,unplanned,13.0369084,77.5894315,0.0,0.0,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-03-19 01:37:47.258000+05:30,,closed,yes,,BBMP lorry breakdown towards [LOCATION] to [LOCATION] near [LOCATION] hospital New fly ower down [PERSON] hebbala,heavy_vehicle,FKN00GL1119,Bellary Road 1,High,,,,,1,,,Hebbala,FKKG000971,,,,,,,North Zone 2,HebbalFlyoverJunc,1.0,37.0,1.0,Tuesday,3.0,12,0,night,0,0,6.0,,-4.44481825,0,none,0,0,6,0,Sunny,30.700000000000003,0,0,0,1.0,tdr4jt,0.0,0,0.0,Hebbal_Flyover,0.794,junction,0,0,0,1,48,56,,,122.45930275229357,,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,heavy_vehicle,3.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002116,unplanned,13.0369092,77.5894681,0.0,0.0,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-03-19 01:45:43.371000+05:30,,closed,yes,,infront of [LOCATION] hospital new flyover down ramp towards city,heavy_vehicle,FKN00GL1119,Bellary Road 1,High,,,,,1,,,Hebbala,FKKG000882,,,,,,,North Zone 2,HebbalFlyoverJunc,1.0,45.0,1.0,Tuesday,3.0,12,0,night,0,0,7.0,,-1.7968482166666666,0,none,0,0,6,0,Thunderstorm,24.1,0,0,1,0.3,tdr4jt,0.0,0,0.0,Hebbal_Flyover,0.79,junction,0,0,0,1,49,56,35.1,2.0,107.89941896024465,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heavy_vehicle,3.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002085,unplanned,12.9284472,77.6000362,0.0,0.0,"Tilak Nagar Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,False,2024-03-19 01:59:54.590000+05:30,,closed,yes,,near [PERSON] towards [PERSON],private_bus,FKN00GL1107,Bannerghata Road,High,,,,,1,,,Jayanagara,FKKG000965,,,,,,,South Zone 2,Arbindo Circle,1.0,59.0,1.0,Tuesday,3.0,12,0,night,0,0,7.0,,-1.5905231666666666,0,none,0,0,6,0,Sunny,28.4,0,0,0,1.0,tdr1tc,0.0,0,0.0,Silk_Board_Junction,2.746,junction,0,0,0,0,12,23,21.0,1.0,113.23572977481234,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,private_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002089,unplanned,12.9283986,77.5999618,0.0,0.0,"Tilak Nagar Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",,vehicle_breakdown,False,2024-03-19 02:03:52.223000+05:30,,closed,yes,,near [PERSON][PERSON] towards [PERSON],private_bus,FKN00GL1107,Bannerghata Road,High,,,,,1,,,Jayanagara,FKKG000965,,,,,,,South Zone 2,Arbindo Circle,2.0,3.0,1.0,Tuesday,3.0,12,0,night,0,0,8.0,,-1.1781552,0,none,0,0,6,0,Sunny,24.2,0,0,0,1.0,tdr1tc,0.0,0,0.0,Silk_Board_Junction,2.751,junction,0,0,0,0,13,23,21.0,1.0,113.23572977481234,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,private_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002133,unplanned,12.9375353,77.5208464,0.0,0.0,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2024-03-19 02:18:51.710000+05:30,,closed,yes,,tyre burts incoming side next to RR Arch signal,lcv,FKN00GL1130,Mysore Road,High,,,,,1,,,Byatarayanapura,FKKG000213,,,,,,,Central Zone 2,SatteliteBusStandJunc,2.0,18.0,1.0,Tuesday,3.0,12,0,night,0,0,9.0,,-1.0389606166666667,0,none,0,0,6,0,Thunderstorm,25.0,0,0,1,0.3,tdr1s5,0.0,0,0.0,KR_Market,6.537,market,0,0,0,0,25,31,32.2,1.0,114.25391159299416,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002138,unplanned,13.0655698,77.4533063,0.0,0.0,"Mumbai Bengaluru Highway, Makali, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,False,2024-03-19 02:20:41.727000+05:30,,closed,yes,,axcel cut,lcv,FKN00GL1134,Non-corridor,Low,,,,,1,,,No Police Station,FKKG000578,,,,,,,Central Zone 2,Unknown,2.0,20.0,1.0,Tuesday,3.0,12,0,night,0,0,9.0,,-2.6483674833333333,0,none,0,0,6,0,Sunny,26.9,0,0,0,1.0,tdr466,0.0,0,0.0,Hebbal_Flyover,15.877,junction,0,0,0,0,12,15,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002093,unplanned,12.9888515,77.5084027,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-19 02:22:35.080000+05:30,,closed,yes,,Starting Problem..,truck,FKN00GL1112,Magadi Road,High,Empty,Diesel Pipe broken,2.0,,1,,,Kamakshipalya,FKKG000145,,,,,,,West Zone 1,Sumanhalli,2.0,22.0,1.0,Tuesday,3.0,12,0,night,0,0,9.0,,-3.5367485000000003,0,none,0,0,6,0,Thunderstorm,21.1,0,0,1,0.3,tdr1gs,0.0,0,0.0,Majestic_Bus_Stand,6.943,transit,0,0,1,0,61,77,74.92222222222222,9.0,99.94173829068082,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truck,3.0,0,new,,Critical,NO_ACTION,Generally clear
FKID002105,planned,12.9695714,77.700534,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-03-19 02:32:33.609000+05:30,2024-03-19 15:35:46+05:30,closed,yes,,karthiknagara towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to [LOCATION] station piller work,,,ORR East 2,High,,,,,1,,,HAL Old Airport,FKKG000037,,,,,,,East Zone 1,MaratahalliBridgeJunc,2.0,32.0,1.0,Tuesday,3.0,12,0,night,0,0,10.0,783.2,-0.7203186666666667,0,none,0,0,6,0,Thunderstorm,25.1,0,0,1,0.3,tdr3b1,0.0,0,0.0,Embassy_Golf_Links,2.425,tech_park,1,0,0,0,86,102,678.7613636363636,88.0,621.9958472196217,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,unknown,1.0,0,unknown,2.34,High,OFFICER_DEPLOY,Generally clear
FKID002135,unplanned,12.9752471,77.5706111,0.0,0.0,"Rao Bahadur DGT Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,vehicle_breakdown,False,2024-03-19 02:34:35.634000+05:30,,closed,yes,,break down,taxi,FKN00GL1132,Non-corridor,Low,,,,,1,,,Chamarajpet,FKKG000865,,,,,,,Central Zone 2,BangaloreBodyBuildersJunc,2.0,34.0,1.0,Tuesday,3.0,12,0,night,0,0,10.0,,-0.9624906000000001,0,none,0,0,6,0,Partly_Cloudy,28.6,0,0,0,0.9,tdr1v4,0.0,0,0.0,Majestic_Bus_Stand,0.198,transit,0,0,1,1,50,62,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,taxi,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002139,unplanned,12.9688585,77.5901555,0.0,0.0,"Kasturba Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2024-03-19 02:53:30.190000+05:30,,closed,yes,,cluch problem,others,FKN00GL1135,Mysore Road,High,,,,,1,,,Halasuru Gate,FKKG000371,,,,,,,Central Zone 2,TownhallJunction,2.0,53.0,1.0,Tuesday,3.0,12,0,night,0,0,11.0,,-1.20704465,0,none,0,0,6,0,Partly_Cloudy,22.7,0,0,0,0.9,tdr1v8,0.0,0,0.0,Chinnaswamy_Stadium,1.506,stadium,0,1,0,0,96,118,104.7,1.0,120.84482068390325,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,others,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002106,unplanned,12.9959395,77.5959461,0.0,0.0,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",,water_logging,False,2024-03-19 03:01:29.263000+05:30,,closed,yes,,,,,Non-corridor,Low,,,,,1,,,R.T. Nagar,FKKG000138,,,,2024-03-19 05:04:48.058458+05:30,,,Central Zone 2,MekhriCircle,3.0,1.0,1.0,Tuesday,3.0,12,0,night,0,0,12.0,123.3,-0.9588233333333334,0,none,0,0,6,0,Sunny,22.8,0,0,0,1.0,tdr1vt,0.0,0,0.0,Chinnaswamy_Stadium,1.947,stadium,0,1,0,0,21,30,113.75,2.0,121.00775229357798,113.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,0.3083,Low,NO_ACTION,Generally clear
FKID002108,unplanned,13.1028933,77.5855267,0.0,0.0,"Doddaballapur Main Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",,pot_holes,False,2024-03-19 03:14:13.112000+05:30,,closed,yes,,[LOCATION] main road to wards unnikrishan junction potholes sir,,,Non-corridor,Low,,,,,1,,,Yelahanka,FKKG000099,,,,2024-03-21 11:45:16.978851+05:30,,,Central Zone 2,YelhankaCircle,3.0,14.0,1.0,Tuesday,3.0,12,0,night,0,0,12.0,,-0.5996122666666667,0,none,0,0,6,0,Sunny,24.8,0,0,0,1.0,tdr4t9,0.0,0,0.0,Manyata_Tech_Park,7.33,tech_park,1,0,0,0,8,10,334.06052631578945,38.0,289.9769380733945,509.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002107,unplanned,13.1029761,77.5856628,0.0,0.0,"Doddaballapur Main Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",,pot_holes,False,2024-03-19 03:17:06.544000+05:30,,closed,yes,,[LOCATION] main road to wards unnikrishan junction potholes sir,,,Non-corridor,Low,,,,,1,,,Yelahanka,FKKG000099,,,,2024-03-21 11:45:15.149571+05:30,,,Central Zone 2,YelhankaCircle,3.0,17.0,1.0,Tuesday,3.0,12,0,night,0,0,13.0,,-0.37039768333333334,0,none,0,0,6,0,Sunny,22.8,0,0,0,1.0,tdr4t9,0.0,0,0.0,Manyata_Tech_Park,7.33,tech_park,1,0,0,0,9,10,334.06052631578945,38.0,289.9769380733945,509.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002112,unplanned,13.0474691,77.5723147,0.0,0.0,"10th Cross Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,vehicle_breakdown,False,2024-03-19 03:53:06.497000+05:30,,closed,yes,,snj traffic ps limits orr road,heavy_vehicle,FKN00GL1118,ORR North 2,High,,,,,1,,,Kodigehalli,FKKG000724,,,,,,,North Zone 2,HebbalFlyoverJunc,3.0,53.0,1.0,Tuesday,3.0,12,0,night,0,0,15.0,,-1.7265139333333333,0,none,0,0,6,0,Sunny,25.4,0,0,0,1.0,tdr4jp,0.0,0,0.0,Hebbal_Flyover,2.933,junction,0,0,0,0,8,10,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heavy_vehicle,3.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID002127,unplanned,12.989572,77.5016956,0.0,0.0,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,road_conditions,False,2024-03-19 04:05:42.096000+05:30,,closed,yes,,BWSSB Work going on near [LOCATION] hotel [PERSON] Sir,,,Magadi Road,High,,,,,1,,,Kamakshipalya,FKKG000276,,,,2024-03-24 04:40:30.588072+05:30,,,West Zone 1,Sumanhalli,4.0,5.0,1.0,Tuesday,3.0,12,0,night,0,0,16.0,,-1.6142240166666668,0,none,0,0,6,0,Sunny,27.2,0,0,0,1.0,tdr1gs,0.0,0,0.0,Majestic_Bus_Stand,7.672,transit,0,0,1,0,62,77,80.8,5.0,108.57286850152904,80.8,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
